address,price,bed,bath,sq_ft,acres,hoa,garages,pool,land,city_id,city_name
"43577 Patching Pond Sq, Ashburn, VA 20147","$449,000",2,2,"1,008",N/A,N/A,N/A,False,False,29015,Ashburn
"20583 Snowshoe Sq #301, Ashburn, VA 20147","$425,000",2,2,"1,222",N/A,N/A,N/A,False,False,29015,Ashburn
"22158 Penelope Heights Ter, Ashburn, VA 20148","$1,020,000",3,4,"3,056",N/A,N/A,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #304, Ashburn, VA 20147","$479,990",2,2,"1,258",N/A,N/A,N/A,False,False,29015,Ashburn
"43577 Pablo Creek Ct, Ashburn, VA 20147","$1,980,000",6,6.5,"9,319",N/A,N/A,N/A,False,False,29015,Ashburn
"43212 Chokeberry Sq, Ashburn, VA 20147","$630,000",3,2.5,"1,838",N/A,N/A,N/A,False,False,29015,Ashburn
"43205 Thoroughfare Gap Ter, Ashburn, VA 20148","$599,900",3,2.5,"2,461",N/A,N/A,N/A,False,False,29015,Ashburn
"23675 Hardesty Ter, Ashburn, VA 20148","$859,315",2,3.5,"2,742",N/A,N/A,N/A,False,False,29015,Ashburn
"21586 Bankbarn Ter, Broadlands, VA 20148","$665,000",3,3,"2,133",N/A,N/A,N/A,False,False,29015,Ashburn
"42783 Keiller Ter Unit 13 A, Ashburn, VA 20147","$489,000",3,2.5,"1,492",N/A,N/A,N/A,False,False,29015,Ashburn
"21707 Frame Sq, Broadlands, VA 20148","$669,000",3,3,"2,240",N/A,$120 hoa,N/A,False,False,29015,Ashburn
"42496 Legacy Park Dr, Brambleton, VA 20148","$835,000",4,2.5,"3,155",N/A,$212 hoa,2,False,False,29015,Ashburn
"21552 Romans Dr, Ashburn, VA 20147","$527,500",3,2.5,"1,650",N/A,$311 hoa,N/A,False,False,29015,Ashburn
"21529 Willow Breeze Sq, Ashburn, VA 20147","$924,900",3,3.5,"3,154",N/A,$163 hoa,2,False,False,29015,Ashburn
"22353 Trailview Crossing Ter, Ashburn, VA 20148","$949,990",5,4.5,"3,718",N/A,$170 hoa,2,False,False,29015,Ashburn
"44691 Wellfleet Dr #508, Ashburn, VA 20147","$725,000",2,2,"1,464",N/A,N/A,N/A,False,False,29015,Ashburn
"20660 Sibbald Sq, Ashburn, VA 20147","$469,900",3,2.5,"1,492",N/A,N/A,N/A,False,False,29015,Ashburn
"22788 Sagamore Sq, Brambleton, VA 20148","$625,000",3,2.5,"1,491",N/A,N/A,N/A,False,False,29015,Ashburn
"43261 Somerset Hills Ter, Ashburn, VA 20147","$750,000",3,2.5,"2,802",N/A,N/A,N/A,False,False,29015,Ashburn
"20593 Cornstalk Ter #201, Ashburn, VA 20147","$409,500",2,2,"1,183",N/A,N/A,N/A,False,False,29015,Ashburn
"44490 Coalport Ter, Ashburn, VA 20147","$949,990",4,3.5,"4,109",N/A,N/A,N/A,False,False,29015,Ashburn
"44506 Lowestoft Sq, Ashburn, VA 20147","$842,656",3,2.5,"2,969",N/A,N/A,N/A,False,False,29015,Ashburn
"44508 Lowestoft Sq, Ashburn, VA 20147","$823,236",3,2.5,"3,036",N/A,N/A,N/A,False,False,29015,Ashburn
"20973 Killawog Ter, Ashburn, VA 20147","$549,990",2,2.5,"1,648",N/A,N/A,N/A,False,False,29015,Ashburn
"20458 Valley Falls Sq, Ashburn, VA 20147","$659,000",2,2.5,"2,060",N/A,N/A,N/A,False,False,29015,Ashburn
"44474 Coalport Ter, Ashburn, VA 20147","$986,366",4,3.5,"4,109",N/A,N/A,N/A,False,False,29015,Ashburn
"44494 Coalport Ter, Ashburn, VA 20147","$976,316",4,3.5,"4,089",N/A,N/A,N/A,False,False,29015,Ashburn
"44482 Coalport Ter, Ashburn, VA 20147","$981,196",4,3.5,"4,110",N/A,N/A,N/A,False,False,29015,Ashburn
"44478 Coalport Ter, Ashburn, VA 20147","$999,296",4,3.5,"4,009",N/A,N/A,N/A,False,False,29015,Ashburn
"23325 April Mist Pl, Brambleton, VA 20148","$1,144,900",4,3.5,"3,968",N/A,N/A,N/A,False,False,29015,Ashburn
"21611 Kings Crossing Ter, Ashburn, VA 20147","$669,000",3,2.5,"2,348",N/A,N/A,N/A,False,False,29015,Ashburn
"22151 Midmoore Dr, Ashburn, VA 20148","$570,950",3,2.5,"1,500",N/A,N/A,N/A,False,False,29015,Ashburn
"42394 Grahams Stable Sq, Ashburn, VA 20148","$959,900",5,4.5,"4,260",N/A,N/A,N/A,False,False,29015,Ashburn
"21349 Clappertown Dr, Ashburn, VA 20147","$1,150,000",4,4.5,"4,474",N/A,N/A,N/A,False,False,29015,Ashburn
"43168 Wealdstone Ter, Ashburn, VA 20148","$550,000",3,2.5,"1,625",N/A,N/A,N/A,False,False,29015,Ashburn
"23524 Epperson Sq, Brambleton, VA 20148","$875,000",3,3.5,"3,072",N/A,N/A,N/A,False,False,29015,Ashburn
"43179 Mongold Sq, Ashburn, VA 20148","$698,000",3,2.5,"2,768",N/A,N/A,N/A,False,False,29015,Ashburn
"44470 Coalport Sq, Ashburn, VA 20147","$977,626",4,3.5,"4,089",N/A,N/A,N/A,False,False,29015,Ashburn
"43296 Farringdon Sq, Broadlands, VA 20148","$638,690",3,3,"2,056",N/A,N/A,N/A,False,False,29015,Ashburn
"43302 Farringdon Sq, Broadlands, VA 20148","$663,445",3,2.5,"2,246",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-302, Ashburn, VA 20148","$579,990",2,2,"1,413",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-303, Ashburn, VA 20148","$724,990",3,2,"2,053",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-105, Ashburn, VA 20148","$624,990",3,2,"1,568",N/A,N/A,N/A,False,False,29015,Ashburn
"43840 Hickory Corner Ter #112, Ashburn, VA 20147","$469,000",2,2.5,"1,610",N/A,N/A,N/A,False,False,29015,Ashburn
"44510 Lowestoft Sq, Ashburn, VA 20147","$824,526",3,2.5,"3,058",N/A,N/A,N/A,False,False,29015,Ashburn
"42667 Trappe Rock Ct, Ashburn, VA 20148","$2,200,000",5,4.5,"6,615",N/A,N/A,N/A,False,False,29015,Ashburn
"43009 Southview Manor Dr, Ashburn, VA 20148","$819,900",4,3.5,"2,700",N/A,N/A,N/A,False,False,29015,Ashburn
"42743 Cumulus Ter, Ashburn, VA 20148","$890,000",3,2.5,"2,832",N/A,N/A,N/A,False,False,29015,Ashburn
"43425 Grandmoore St, Ashburn, VA 20148","$860,000",4,3.5,"2,918",N/A,N/A,N/A,False,False,29015,Ashburn
"43476 Danville Ter, Ashburn, VA 20148","$569,900",3,2.5,"1,528",N/A,N/A,N/A,False,False,29015,Ashburn
"20985 Timber Ridge Ter #303, Ashburn, VA 20147","$353,000",2,2,"1,000",N/A,N/A,N/A,False,False,29015,Ashburn
"43997 Needmore Ct, Ashburn, VA 20147","$949,900",6,3.5,"3,861",N/A,$139 hoa,2,False,False,29015,Ashburn
"43183 Glenelder Ter, Ashburn, VA 20147","$649,900",4,3.5,"2,164",N/A,$95 hoa,N/A,False,False,29015,Ashburn
"20311 Beechwood Ter #303, Ashburn, VA 20147","$415,000",2,2,"1,102",N/A,$402 hoa,N/A,True,False,29015,Ashburn
"43384 Livery Sq, Ashburn, VA 20147","$675,000",3,3,"2,160",N/A,$120 hoa,N/A,False,False,29015,Ashburn
"23266 Southdown Manor Ter #102, Ashburn, VA 20148","$515,000",2,2.5,"1,439",N/A,$282 hoa,N/A,True,False,29015,Ashburn
"43706 Hamilton Chapel Ter, Ashburn, VA 20148","$719,900",3,2.5,"2,512",N/A,N/A,N/A,False,False,29015,Ashburn
"22528 Wilson View Ter, Ashburn, VA 20148","$585,000",3,2.5,"1,616",N/A,N/A,N/A,False,False,29015,Ashburn
"43154 Baltusrol Ter, Ashburn, VA 20147","$750,000",3,2.5,"2,794",N/A,N/A,N/A,False,False,29015,Ashburn
"19757 Estancia Ter, Ashburn, VA 20147","$785,000",4,3.5,"2,888",N/A,N/A,N/A,False,False,29015,Ashburn
"43537 Graves Ln, Ashburn, VA 20147","$1,599,000",3,1,"1,986",N/A,N/A,N/A,False,False,29015,Ashburn
"43853 Arborvitae Dr, Ashburn, VA 20147","$1,299,999",4,4.5,"5,569",N/A,N/A,N/A,False,False,29015,Ashburn
"44516 Blueridge Meadows Dr, Ashburn, VA 20147","$920,000",3,2.5,"2,703",N/A,N/A,N/A,False,False,29015,Ashburn
"43295 Ardmore St, Ashburn, VA 20147","$749,900",4,2.5,"2,148",N/A,N/A,N/A,False,False,29015,Ashburn
"21893 Hawksbury Ter, Broadlands, VA 20148","$759,950",3,3.5,"2,928",N/A,N/A,N/A,False,False,29015,Ashburn
"The Rockland Plan, Ashburn, VA 20148","$812,990",3,2.5,"2,688",N/A,N/A,N/A,False,False,29015,Ashburn
"20391 Old Grey Pl, Ashburn, VA 20147","$885,000",3,3,"2,404",N/A,N/A,N/A,False,False,29015,Ashburn
"20039 Northville Hills Ter, Ashburn, VA 20147","$749,500",3,3.5,"2,757",N/A,N/A,N/A,False,False,29015,Ashburn
"43526 Pumpkin Ridge Ct, Ashburn, VA 20147","$2,195,000",6,4.5,"7,531",N/A,N/A,N/A,False,False,29015,Ashburn
"43112 Unison Knoll Cir, Ashburn, VA 20148","$2,249,900",6,7,"8,120",N/A,N/A,N/A,False,False,29015,Ashburn
"42429 Rockrose Sq, Brambleton, VA 20148","$339,900",1,1,737,N/A,N/A,N/A,False,False,29015,Ashburn
"22317 Seabring Ter, Ashburn, VA 20148","$830,000",4,3.5,"2,296",N/A,N/A,N/A,False,False,29015,Ashburn
"43920 Ludwell Farm Sq, Ashburn, VA 20147","$1,050,000",3,3.5,"3,255",N/A,N/A,N/A,False,False,29015,Ashburn
"43174 Wealdstone Ter, Ashburn, VA 20148","$635,000",3,2.5,"2,452",N/A,N/A,N/A,False,False,29015,Ashburn
"20121 Whistling Straits Pl, Ashburn, VA 20147","$1,300,000",5,4.5,"4,602",N/A,N/A,N/A,False,False,29015,Ashburn
"20515 Little Creek Ter #101, Ashburn, VA 20147","$460,000",2,2,"1,347",N/A,N/A,N/A,False,False,29015,Ashburn
"42621 Capitol View Ter, Broadlands, VA 20148","$599,990",3,2.5,"2,214",N/A,N/A,N/A,False,False,29015,Ashburn
"23286 Southdown Manor Ter #108, Ashburn, VA 20148","$474,900",2,2,942,N/A,N/A,N/A,False,False,29015,Ashburn
"22034 Stone Hollow Dr, Broadlands, VA 20148","$995,000",5,3.5,"3,503",N/A,N/A,N/A,False,False,29015,Ashburn
"43971 Urbancrest Ct, Ashburn, VA 20147","$970,000",4,3.5,"3,978",N/A,N/A,N/A,False,False,29015,Ashburn
"20827 Medix Run Pl, Ashburn, VA 20147","$1,150,000",5,3.5,"3,449",N/A,N/A,N/A,False,False,29015,Ashburn
"20920 Houseman Ter, Ashburn, VA 20148","$665,000",3,3.5,"2,030",N/A,N/A,N/A,False,False,29015,Ashburn
"21428 Estate Pl, Ashburn, VA 20147","$1,449,900",5,4.5,"5,721",N/A,N/A,N/A,False,False,29015,Ashburn
"42517 Carnforth Ct, Ashburn, VA 20148","$1,994,950",5,6.5,"4,714",N/A,N/A,N/A,False,False,29015,Ashburn
"20260 Brookview Sq, Ashburn, VA 20147","$614,900",3,3,"1,790",N/A,N/A,N/A,False,False,29015,Ashburn
"44011 Cheltenham Cir, Ashburn, VA 20147","$1,269,000",5,4.5,"5,780",N/A,N/A,N/A,False,False,29015,Ashburn
"22894 Copper Tree Ter, Ashburn, VA 20148","$999,900",4,4,"3,277",N/A,N/A,N/A,False,False,29015,Ashburn
"43576 Jefferson Park St, Ashburn, VA 20148","$549,950",3,2.5,"1,550",N/A,N/A,N/A,False,False,29015,Ashburn
"43782 Metro Ter, Ashburn, VA 20147","$684,990",3,2.5,"2,521",N/A,N/A,N/A,False,False,29015,Ashburn
"20082 Coral Wind Ter, Ashburn, VA 20147","$628,935",3,2.5,"1,520",N/A,N/A,N/A,False,False,29015,Ashburn
"44114 Natalie Ter #102, Ashburn, VA 20147","$325,000",1,1,862,N/A,N/A,N/A,False,False,29015,Ashburn
"19856 Lavender Dust Sq, Ashburn, VA 20147","$720,140",3,2.5,"2,548",N/A,N/A,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #403, Ashburn, VA 20147","$504,999",2,2,"1,301",N/A,N/A,N/A,False,False,29015,Ashburn
"23234 Evergreen Ridge Dr, Ashburn, VA 20148","$864,990",4,3.5,"3,735",N/A,$115 hoa,2,False,False,29015,Ashburn
"21262 Dubois Ct, Ashburn, VA 20147","$1,245,000",6,3.5,"4,700",0.3 acre lot,$139 hoa,2,False,False,29015,Ashburn
"43197 Stillwater Ter, Broadlands, VA 20148","$699,900",3,2.5,"2,183",N/A,$142 hoa,2,False,False,29015,Ashburn
"43775 Metro Ter, Ashburn, VA 20147","$574,990",3,2.5,"1,628",N/A,N/A,N/A,False,False,29015,Ashburn
"43447 Stonewood Crossing Ter, Ashburn, VA 20148","$569,900",3,2.5,"1,616",N/A,N/A,N/A,False,False,29015,Ashburn
"42917 Cattail Meadows Pl, Broadlands, VA 20148","$1,175,000",5,3.5,"4,199",N/A,N/A,N/A,False,False,29015,Ashburn
"20600 Hope Spring Ter #202, Ashburn, VA 20147","$450,000",2,2,"1,347",N/A,N/A,N/A,False,False,29015,Ashburn
"6 Sepia Sq Unit K, Ashburn, VA 20147","$649,990",4,2.5,"2,516",N/A,N/A,N/A,False,False,29015,Ashburn
"4 Sepia Sq Unit H, Ashburn, VA 20147","$659,990",3,2.5,"2,401",N/A,N/A,N/A,False,False,29015,Ashburn
"2 Sepia Sq Unit M, Ashburn, VA 20147","$584,990",3,2.5,"1,565",N/A,N/A,N/A,False,False,29015,Ashburn
"22355 Exe Sq, Ashburn, VA 20148","$700,000",3,4,"2,102",N/A,N/A,N/A,False,False,29015,Ashburn
"44022 Gala Cir, Ashburn, VA 20147","$634,900",3,2.5,"2,189",N/A,N/A,N/A,False,False,29015,Ashburn
"22799 Tawny Pine Sq, Brambleton, VA 20148","$893,711",3,4,"2,688",N/A,N/A,N/A,False,False,29015,Ashburn
"42600 Hardage Ter, Ashburn, VA 20148","$615,000",3,2.5,"2,214",N/A,N/A,N/A,False,False,29015,Ashburn
"20871 Murry Falls Ter, Ashburn, VA 20147","$632,510",2,2.5,"1,662",N/A,N/A,N/A,False,False,29015,Ashburn
"20338 Snowpoint Pl, Ashburn, VA 20147","$950,000",5,3.5,"3,344",N/A,N/A,N/A,False,False,29015,Ashburn
"22971 Worden Ter, Brambleton, VA 20148","$679,999",3,2.5,"1,984",N/A,N/A,N/A,False,False,29015,Ashburn
"43574 Jefferson Park St, Ashburn, VA 20148","$720,950",3,2.5,"2,500",N/A,N/A,N/A,False,False,29015,Ashburn
"20440 Northpark Dr, Ashburn, VA 20147","$1,947,000",4,5,"5,195",N/A,N/A,N/A,False,False,29015,Ashburn
"42265 Hampton Woods Ter, Brambleton, VA 20148","$825,000",3,3.5,"2,919",N/A,N/A,N/A,False,False,29015,Ashburn
"20960 Timber Ridge Ter #301, Ashburn, VA 20147","$287,900",1,1,735,N/A,N/A,N/A,False,False,29015,Ashburn
"21417 Falling Rock Ter, Broadlands, VA 20148","$790,000",3,3,"2,526",N/A,N/A,N/A,False,False,29015,Ashburn
"21708 Pattyjean Ter, Ashburn, VA 20147","$530,000",3,2.5,"1,650",N/A,N/A,N/A,False,False,29015,Ashburn
"23219 Christopher Thomas Ln, Brambleton, VA 20148","$1,125,000",5,5.5,"4,801",N/A,N/A,N/A,False,False,29015,Ashburn
"Sydney Plan, Ashburn, VA 20147","$694,990",3,2.5,"2,548",N/A,N/A,N/A,False,False,29015,Ashburn
"Lawrence Plan, Ashburn, VA 20147","$599,990",3,2.5,"1,520",N/A,N/A,N/A,False,False,29015,Ashburn
"Halston Way Plan, Ashburn, VA 20147","$844,990",3,2.5,"2,830",N/A,N/A,N/A,False,False,29015,Ashburn
"42104 Hazel Grove Ter, Brambleton, VA 20148","$817,990",3,2.5,"2,688",N/A,N/A,N/A,False,False,29015,Ashburn
"21519 Arbor Glen Ct, Broadlands, VA 20148","$949,999",5,3.5,"3,169",N/A,N/A,N/A,False,False,29015,Ashburn
"19961 Major Sq, Ashburn, VA 20147","$789,900",4,3.5,"2,400",N/A,N/A,N/A,False,False,29015,Ashburn
"42853 Littlehales Ter, Ashburn, VA 20148","$580,000",3,2.5,"2,668",N/A,N/A,N/A,False,False,29015,Ashburn
"Katharine Plan, Ashburn, VA 20147","$649,990",4,2.5,"2,516",N/A,N/A,N/A,False,False,29015,Ashburn
"Monroe Plan, Ashburn, VA 20147","$584,990",3,2.5,"1,565",N/A,N/A,N/A,False,False,29015,Ashburn
"Hepburn Plan, Ashburn, VA 20147","$659,990",3,2.5,"2,401",N/A,N/A,N/A,False,False,29015,Ashburn
"22141 Penelope Heights Ter, Ashburn, VA 20148","$849,990",4,4.5,"2,620",N/A,N/A,N/A,False,False,29015,Ashburn
"44603 Wolfhound Sq, Ashburn, VA 20147","$580,000",2,2.5,"1,668",N/A,N/A,N/A,False,False,29015,Ashburn
"44488 Lowestoft Sq, Ashburn, VA 20147","$848,556",3,2.5,"3,030",N/A,N/A,N/A,False,False,29015,Ashburn
"43361 Radford Divide Ter, Ashburn, VA 20148","$569,990",3,2.5,"1,616",N/A,N/A,N/A,False,False,29015,Ashburn
"20657 Erskine Ter, Ashburn, VA 20147","$785,000",4,3.5,"2,964",N/A,N/A,N/A,False,False,29015,Ashburn
"23233 Grayling Ter, Brambleton, VA 20148","$830,000",4,2.5,"3,006",N/A,N/A,N/A,False,False,29015,Ashburn
"44580 Wolfhound Sq, Ashburn, VA 20147","$584,000",3,2.5,"1,660",N/A,$274 hoa,N/A,True,False,29015,Ashburn
"43775 Metro Ter Lot 1009A, Ashburn, VA 20147","$574,990",3,2.5,"1,628",N/A,$179 hoa,N/A,False,False,29015,Ashburn
"The Windsor (E1) Plan, Ashburn, VA 20148","$586,990",3,2,"1,516",N/A,N/A,N/A,False,False,29015,Ashburn
"The Camden Plan, Ashburn, VA 20148","$682,990",3,2.5,"1,768",N/A,N/A,N/A,False,False,29015,Ashburn
"43037 Clarks Mill Ter, Ashburn, VA 20148","$558,900",3,2.5,"1,616",N/A,$273 hoa,N/A,True,False,29015,Ashburn
"20895 Murry Falls Ter, Ashburn, VA 20147","$817,870",3,2.5,"1,167",N/A,N/A,N/A,False,False,29015,Ashburn
"21746 Dollis Hill Ter, Broadlands, VA 20148","$617,030",3,3,"2,029",N/A,N/A,N/A,False,False,29015,Ashburn
"21768 Dollis Hill Ter, Broadlands, VA 20148","$631,770",3,3,"2,012",N/A,N/A,N/A,False,False,29015,Ashburn
"43290 Farringdon Sq, Broadlands, VA 20148","$665,355",3,2.5,"2,243",N/A,N/A,N/A,False,False,29015,Ashburn
"43305 Farringdon Sq, Broadlands, VA 20148","$654,065",3,2.5,"2,157",N/A,N/A,N/A,False,False,29015,Ashburn
"21748 Dollis Hill Ter, Broadlands, VA 20148","$640,735",3,2.5,"2,205",N/A,N/A,N/A,False,False,29015,Ashburn
"40396 Milford Dr, Broadlands, VA 20148","$879,999",3,2.5,"2,488",N/A,N/A,N/A,False,False,29015,Ashburn
"23265 Milltown Knoll Sq #109, Ashburn, VA 20148","$459,999",2,2.5,"1,026",N/A,N/A,N/A,False,False,29015,Ashburn
"20640 Hope Spring Ter #203, Ashburn, VA 20147","$459,000",2,2,"1,347",N/A,N/A,N/A,False,False,29015,Ashburn
"43470 Danville Ter, Ashburn, VA 20148","$709,000",3,2.5,"2,550",N/A,N/A,N/A,False,False,29015,Ashburn
"22411 Conservancy Dr, Ashburn, VA 20148","$2,000,000",5,4.5,"6,651",N/A,N/A,N/A,False,False,29015,Ashburn
"45210 Lettermore Sq, Sterling, VA 20166","$600,000",3,2.5,"2,376",N/A,N/A,N/A,False,False,29015,Ashburn
"44738 Tiverton Sq, Ashburn, VA 20147","$768,800",3,2.5,"2,678",N/A,N/A,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #406, Ashburn, VA 20147","$499,999",2,2,"1,270",N/A,N/A,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #404, Ashburn, VA 20147","$495,999",2,2,"1,258",N/A,N/A,N/A,False,False,29015,Ashburn
"20957 Timber Ridge Ter #302, Ashburn, VA 20147","$335,000",2,1,882,N/A,N/A,N/A,False,False,29015,Ashburn
"23121 Stockham Way, Brambleton, VA 20148","$1,180,000",4,4.5,"4,410",N/A,N/A,N/A,False,False,29015,Ashburn
"43120 Greeley Sq, Ashburn, VA 20148","$1,106,994",3,3.5,"4,035",N/A,N/A,N/A,False,False,29015,Ashburn
"20072 Coral Wind Ter, Ashburn, VA 20147","$741,744",3,2.5,"2,548",N/A,N/A,N/A,False,False,29015,Ashburn
"43790 Metro Ter Lot 1027A, Ashburn, VA 20147","$624,990",3,2.5,"1,628",N/A,N/A,N/A,False,False,29015,Ashburn
"20396 Oyster Reef Pl, Ashburn, VA 20147","$865,000",3,3,"2,404",N/A,N/A,N/A,False,False,29015,Ashburn
"23495 Aldie Manor Ter, Ashburn, VA 20148","$615,000",3,2,"2,452",N/A,N/A,N/A,False,False,29015,Ashburn
"20713 Ashburn Valley Ct, Ashburn, VA 20147","$2,250,000",5,5.5,"7,994",N/A,N/A,N/A,False,False,29015,Ashburn
"42893 Vestals Gap Dr, Broadlands, VA 20148","$1,199,000",5,4.5,"4,398",N/A,N/A,N/A,False,False,29015,Ashburn
"43920 Hurleys Hunt Ter, Ashburn, VA 20147","$1,087,000",3,3.5,"3,255",N/A,N/A,N/A,False,False,29015,Ashburn
"44333 Panther Ridge Dr, Ashburn, VA 20147","$875,000",3,3,"2,452",N/A,N/A,N/A,False,False,29015,Ashburn
"42788 Macbeth Ter, Ashburn, VA 20148","$868,700",3,2.5,"2,669",N/A,N/A,N/A,False,False,29015,Ashburn
"43211 Sharpie Sq, Ashburn, VA 20148","$1,099,999",5,4.5,"4,217",N/A,N/A,N/A,False,False,29015,Ashburn
"22149 Midmoore Dr, Ashburn, VA 20148","$722,950",3,2.5,"2,500",N/A,N/A,N/A,False,False,29015,Ashburn
"43903 Centergate Dr, Ashburn, VA 20148","$579,000",3,2.5,"2,706",N/A,N/A,N/A,False,False,29015,Ashburn
"23544 Buckland Farm Ter, Ashburn, VA 20148","$625,000",3,2.5,"2,452",N/A,N/A,N/A,False,False,29015,Ashburn
"42791 Macbeth Ter, Ashburn, VA 20148","$889,000",3,2.5,"3,026",N/A,N/A,N/A,False,False,29015,Ashburn
"43924 Norman News Ter, Ashburn, VA 20147","$1,088,800",3,3.5,"3,255",N/A,N/A,N/A,False,False,29015,Ashburn
"44485 Chamberlain Ter #205, Ashburn, VA 20147","$455,000",2,2,"1,612",N/A,N/A,N/A,False,False,29015,Ashburn
"20153 Valhalla Sq, Ashburn, VA 20147","$865,000",3,3.5,"3,861",N/A,N/A,N/A,False,False,29015,Ashburn
"Drowes Ter #611, Sterling, VA 20166","$594,990",3,2.5,"1,619",N/A,N/A,N/A,False,False,29015,Ashburn
"HOMESITE 610 Drowes Ter, Dulles, VA 20166","$694,990",3,2.5,"2,328",N/A,$183 hoa,N/A,False,False,29015,Ashburn
"HOMESITE 611 Drowes Ter, Dulles, VA 20166","$594,990",3,2.5,"1,619",N/A,$141 hoa,N/A,False,False,29015,Ashburn
"HOMESITE 709 Temple Bar Dr, Dulles, VA 20166","$569,990",3,2.5,"1,619",N/A,$141 hoa,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #306, Ashburn, VA 20147","$479,999",2,2,"1,270",N/A,$416 hoa,N/A,False,False,29015,Ashburn
"21731 Dovekie Ter #305, Ashburn, VA 20147","$499,999",2,2,"1,310",N/A,$416 hoa,N/A,False,False,29015,Ashburn
"Drowes Ter #610, Sterling, VA 20166","$694,990",3,2.5,"2,328",N/A,N/A,N/A,False,False,29015,Ashburn
"Temple Bar Dr #709, Sterling, VA 20166","$569,990",3,2.5,"1,619",N/A,N/A,N/A,False,False,29015,Ashburn
"20398 Codman Dr, Ashburn, VA 20147","$785,000",3,3.5,"2,326",N/A,N/A,N/A,False,False,29015,Ashburn
"44484 Lowestoft Sq, Ashburn, VA 20147","$824,766",3,2.5,"3,144",N/A,N/A,N/A,False,False,29015,Ashburn
"22842 Tawny Pine Sq, Brambleton, VA 20148","$817,990",3,2.5,"2,688",N/A,N/A,N/A,False,False,29015,Ashburn
"23606 Havelock Walk Ter, Ashburn, VA 20148","$579,999",3,2.5,"2,592",N/A,N/A,N/A,False,False,29015,Ashburn
"43905 Hickory Corner Ter #105, Ashburn, VA 20147","$469,000",2,2.5,"1,636",N/A,N/A,N/A,False,False,29015,Ashburn
"44458 Coalport Sq, Ashburn, VA 20147","$995,306",4,3.5,"4,109",N/A,N/A,N/A,False,False,29015,Ashburn
"Aurora Plan, Ashburn, VA 20148","$839,900",3,2.5,"2,744",N/A,N/A,N/A,False,False,29015,Ashburn
"Bryant Plan, Ashburn, VA 20148","$909,900",3,2.5,"3,141",N/A,N/A,N/A,False,False,29015,Ashburn
"19880 Naples Lakes Ter, Ashburn, VA 20147","$839,900",3,2.5,"2,625",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-204, Ashburn, VA 20148","$564,990",2,2,"1,431",N/A,N/A,N/A,False,False,29015,Ashburn
"43481 Wilcox Ter, Ashburn, VA 20148","$889,000",4,4,"2,612",N/A,N/A,N/A,False,False,29015,Ashburn
"43569 Rivanna Valley Ter, Ashburn, VA 20148","$754,500",3,2.5,"2,662",N/A,N/A,N/A,False,False,29015,Ashburn
"42229 Majestic Knolls Dr, Brambleton, VA 20148","$1,500,000",6,5,"5,834",N/A,N/A,N/A,False,False,29015,Ashburn
"43791 Metro Ter Unit B, Ashburn, VA 20147","$649,990",3,2.5,"2,446",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-304, Ashburn, VA 20148","$579,990",2,2,"1,419",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-305, Ashburn, VA 20148","$724,990",3,2,"1,969",N/A,N/A,N/A,False,False,29015,Ashburn
"23640 Bolton Crescent Ter Unit 13-306, Ashburn, VA 20148","$579,990",2,2,"1,413",N/A,N/A,N/A,False,False,29015,Ashburn
"19844 Lavender Dust Sq, Ashburn, VA 20147","$601,645",3,2.5,"1,520",N/A,N/A,N/A,False,False,29015,Ashburn
"23673 Hardesty Ter, Ashburn, VA 20148","$826,596",3,3.5,"2,742",N/A,N/A,N/A,False,False,29015,Ashburn
"HOMESITE 710 Temple Bar Dr, Dulles, VA 20166","$729,990",3,2.5,"2,458",N/A,N/A,N/A,False,False,29015,Ashburn
"Temple Bar Dr #710, Sterling, VA 20166","$729,990",3,2.5,"2,458",N/A,N/A,N/A,False,False,29015,Ashburn
"20976 Kittanning Ln, Ashburn, VA 20147","$619,900",4,2.5,"1,932",N/A,N/A,N/A,False,False,29015,Ashburn
